Nombre,Localidad,Calidad,Teléfono,Dirección,Email,WEB,Postal Code,Tipo de Restauración,Coordenadas GPS,LATWGS84,LONWGS84,tag1,tag2,tag3
Museo de Bellas Artes de Bilbao,Bilbao,0.0,,"Museo Plaza, 2",,,,Curso-taller,"43.2638937838451,-2.94611120363697",43.2638937838451,-2.94611120363697,cultura,indoor,tradicional
Museo de Bellas Artes de Bilbao,Bilbao,0.0,,"Museo Plaza, 2",,,,Curso-taller,"43.2638937838451,-2.94611120363697",43.2638937838451,-2.94611120363697,cultura,indoor,tradicional
Seminarixoa,Bergara,0.0,,"San Martin Agirre Plaza, 4",,,,Teatro,"43.117601,-2.413579",43.117601,-2.413579,cultura,euskaldun,indoor
Seminarixoa,Bergara,0.0,,"San Martin Agirre Plaza, 4",,,,Concierto,"43.117601,-2.413579",43.117601,-2.413579,musica_en_vivo,euskaldun,indoor
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Teatro,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,cultura,tradicional,indoor
Abisinia,Vitoria-Gasteiz,0.0,,"Kutxa Kalea, 2",,,,Concierto,"42.8518,-2.67457",42.8518,-2.67457,musica_en_vivo,animado,noche
Palacio Euskalduna,Bilbao,0.0,,"Avenida Abandoibarra, 4",,,,Concierto,"43.266966,-2.944419",43.266966,-2.944419,musica_en_vivo,cultura,moderno
Bidebarrieta Kulturgunea,Bilbao,0.0,,"Bidebarrieta, 4",,,,Conferencia,"43.2588933929751,-2.92459487915039",43.2588933929751,-2.92459487915039,cultura,euskaldun,indoor
Bidebarrieta Kulturgunea,Bilbao,0.0,,"Bidebarrieta, 4",,,,Conferencia,"43.2588933929751,-2.92459487915039",43.2588933929751,-2.92459487915039,cultura,euskaldun,indoor
Bidebarrieta Kulturgunea,Bilbao,0.0,,"Bidebarrieta, 4",,,,Conferencia,"43.2588933929751,-2.92459487915039",43.2588933929751,-2.92459487915039,cultura,euskaldun,indoor
Bidebarrieta Kulturgunea,Bilbao,0.0,,"Bidebarrieta, 4",,,,Conferencia,"43.2588933929751,-2.92459487915039",43.2588933929751,-2.92459487915039,cultura,indoor,euskaldun
Ekain Arte Lanak,Donostia / San Sebastián,0.0,,"Iñigo, 4 - Aldamar Eskina",,,,Exposición,"43.3240459559806,-1.98355793952941",43.3240459559806,-1.98355793952941,cultura,indoor,euskaldun
Sala Municipal de Exposiciones Ceferino del Olmo,Barakaldo,0.0,,"Biblioteca Central, bajo; Parque Antonio Trueba",,,,Exposición,"43.29868,-2.985933",43.29868,-2.985933,cultura,indoor,moderno
Bilborock,Bilbao,0.0,,"Muelle de la Merced, 1",,,,Otros,"43.25717541127295,-2.927548458327492",43.25717541127295,-2.927548458327492,musica_en_vivo,noche,animado
Bilborock,Bilbao,0.0,,"Muelle de la Merced, 1",,,,Proyección audiovisual,"43.25717541127295,-2.927548458327492",43.25717541127295,-2.927548458327492,musica_en_vivo,noche,animado
Bilborock,Bilbao,0.0,,"Muelle de la Merced, 1",,,,Proyección audiovisual,"43.25717541127295,-2.927548458327492",43.25717541127295,-2.927548458327492,musica_en_vivo,noche,animado
Bilborock,Bilbao,0.0,,"Muelle de la Merced, 1",,,,Proyección audiovisual,"43.25717541127295,-2.927548458327492",43.25717541127295,-2.927548458327492,musica_en_vivo,noche,animado
Librería ANTI,Bilbao,0.0,,Calle del 2 de Mayo,,,,Otros,"43.2578932655187,-2.92811393737792",43.2578932655187,-2.92811393737792,comercio_local,indoor,cultura
"La Sinsorga, kulturgune feminista",Bilbao,0.0,,"Calle Askao, 9",,,,Concierto,"43.259569495223055,-2.9220286756753864",43.259569495223055,-2.9220286756753864,musica_en_vivo,cultura,euskaldun
"La Sinsorga, kulturgune feminista",Bilbao,0.0,,"Calle Askao, 9",,,,Teatro,"43.259569495223055,-2.9220286756753864",43.259569495223055,-2.9220286756753864,cultura,euskaldun,indoor
"La Sinsorga, kulturgune feminista",Bilbao,0.0,,"Calle Askao, 9",,,,Conferencia,"43.259569495223055,-2.9220286756753864",43.259569495223055,-2.9220286756753864,cultura,euskaldun,indoor
"La Sinsorga, kulturgune feminista",Bilbao,0.0,,"Calle Askao, 9",,,,Teatro,"43.259569495223055,-2.9220286756753864",43.259569495223055,-2.9220286756753864,cultura,euskaldun,indoor
"La Sinsorga, kulturgune feminista",Bilbao,0.0,,"Calle Askao, 9",,,,Teatro,"43.259569495223055,-2.9220286756753864",43.259569495223055,-2.9220286756753864,cultura,euskaldun,indoor
"La Sinsorga, kulturgune feminista",Bilbao,0.0,,"Calle Askao, 9",,,,Teatro,"43.259569495223055,-2.9220286756753864",43.259569495223055,-2.9220286756753864,cultura,euskaldun,indoor
"La Sinsorga, kulturgune feminista",Bilbao,0.0,,"Calle Askao, 9",,,,Teatro,"43.259569495223055,-2.9220286756753864",43.259569495223055,-2.9220286756753864,cultura,euskaldun,indoor
"La Sinsorga, kulturgune feminista",Bilbao,0.0,,"Calle Askao, 9",,,,Teatro,"43.259569495223055,-2.9220286756753864",43.259569495223055,-2.9220286756753864,cultura,euskaldun,indoor
Artium Museoa,Vitoria-Gasteiz,0.0,,"Calle Francia, 24",,,,Proyección audiovisual,"42.8495,-2.66735",42.8495,-2.66735,cultura,indoor,moderno
Centro Cultural Izaskun Arrue ? Gasteiz Antzokia,Vitoria-Gasteiz,0.0,,"Calle Herrería, 32",,,,Concierto,"42.84788648006944,-2.67443815032176",42.84788648006944,-2.67443815032176,musica_en_vivo,cultura,euskaldun
JAZZON Aretoa,Bilbao,0.0,,"Urazurrutia, 5-7",,,,Concierto,"43.25387,-2.92286",43.25387,-2.92286,musica_en_vivo,noche,animado
JAZZON Aretoa,Bilbao,0.0,,"Urazurrutia, 5-7",,,,Curso-taller,"43.25387,-2.92286",43.25387,-2.92286,musica_en_vivo,cultura,deporte
JAZZON Aretoa,Bilbao,0.0,,"Urazurrutia, 5-7",,,,Concierto,"43.25387,-2.92286",43.25387,-2.92286,musica_en_vivo,cultura,animado
JAZZON Aretoa,Bilbao,0.0,,"Urazurrutia, 5-7",,,,Concierto,"43.25387,-2.92286",43.25387,-2.92286,musica_en_vivo,cultura,animado
JAZZON Aretoa,Bilbao,0.0,,"Urazurrutia, 5-7",,,,Curso-taller,"43.25387,-2.92286",43.25387,-2.92286,cultura,indoor,moderno
JAZZON Aretoa,Bilbao,0.0,,"Urazurrutia, 5-7",,,,Concierto,"43.25387,-2.92286",43.25387,-2.92286,musica_en_vivo,cultura,animado
JAZZON Aretoa,Bilbao,0.0,,"Urazurrutia, 5-7",,,,Concierto,"43.25387,-2.92286",43.25387,-2.92286,musica_en_vivo,cultura,animado
Ikusgarri Aretoa,Lekeitio,0.0,,"Resurrección Maria de Azkue, 5",,,,Danza,"43.365509,-2.503344",43.365509,-2.503344,cultura,deporte,animado
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Otros,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,cultura,outdoor,moderno
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Proyección audiovisual,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,cultura,indoor,moderno
Museo de Bellas Artes de Bilbao,Bilbao,0.0,,"Museo Plaza, 2",,,,Curso-taller,"43.2638937838451,-2.94611120363697",43.2638937838451,-2.94611120363697,cultura,indoor,moderno
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Proyección audiovisual,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,cultura,indoor,moderno
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Proyección audiovisual,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,cultura,indoor,moderno
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Otros,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,cultura,outdoor,moderno
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Otros,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,cultura,outdoor,moderno
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Otros,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,cultura,outdoor,moderno
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Otros,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,cultura,outdoor,moderno
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Concierto,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,musica_en_vivo,cultura,outdoor
Chillida Leku,Hernani,0.0,,"Jauregi Bailara, 66",,,,Concierto,"43.2783925948982,-1.99770927429199",43.2783925948982,-1.99770927429199,musica_en_vivo,cultura,outdoor
Casa de Cultura de Oñati,Oñati,0.0,,"Santa Marina, 1",,,,Exposición,"43.0325410985491,-2.41074800491333",43.0325410985491,-2.41074800491333,cultura,indoor,euskaldun
BIRA Kulturgunea,Bilbao,0.0,,"Calle Ronda, 2",,,,Conferencia,"43.25594,-2.922487",43.25594,-2.922487,cultura,indoor,moderno
Sede de la Compañía Joven Pabellón 6,Bilbao,0.0,,"Zona sur de la isla, entre Ribera de Deusto y la plaza Eugenio Olabarrieta.",,,,Teatro,"43.26856,-2.96019",43.26856,-2.96019,cultura,indoor,animado
Museo de Bellas Artes de Bilbao,Bilbao,0.0,,"Museo Plaza, 2",,,,Otros,"43.2638937838451,-2.94611120363697",43.2638937838451,-2.94611120363697,cultura,indoor,moderno
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Teatro,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,cultura,indoor,musica_en_vivo
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Teatro,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,cultura,indoor,musica_en_vivo
Teatro Arriaga,Bilbao,0.0,,"Plaza Arriaga, 1",,,,Concierto,"43.2594872108799,-2.92489528656005",43.2594872108799,-2.92489528656005,cultura,indoor,musica_en_vivo
Casa de Cultura Manuel Lekuona,Lasarte-Oria,0.0,,"Estación, 18",,,,Proyección audiovisual,"43.2704561736065,-2.0229434967041",43.2704561736065,-2.0229434967041,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Danza,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,deporte
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Danza,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,deporte
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Concierto,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,musica_en_vivo
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Arriola Antzokia,Elorrio,0.0,,"Elizburu, 3",,,,Teatro,"43.1301406667837,-2.54345297813415",43.1301406667837,-2.54345297813415,cultura,indoor,euskaldun
Biblioteca de Alegia,Alegia,0.0,,Inaxio Begiristain kultur eta kirol etxea. Beistin auzoa 8,,,,Conferencia,"43.100017,-2.096273",43.100017,-2.096273,cultura,indoor,chill
Centro Cívico Iparralde,Vitoria-Gasteiz,0.0,,"Zuberoa plaza, 1",,,,Conferencia,"42.8548106334622,-2.6676",42.8548106334622,-2.6676,cultura,indoor,chill
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Concierto,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,musica_en_vivo
Conjunto Monumental de Igartza,Donostia / San Sebastián,0.0,,"Peategi, s/n",,,,Conferencia,"43.04742565726381,-2.209332862060403",43.04742565726381,-2.209332862060403,cultura,outdoor,tradicional
Museo Laboratorium,Donostia / San Sebastián,0.0,,"Juan Irazabal pasealekua, 1.",,,,Conferencia,"43.117407386699,-2.4113569178800227",43.117407386699,-2.4113569178800227,cultura,indoor,moderno
Tabakalera,Donostia / San Sebastián,0.0,,"Plaza de las Cigarreras, 1",,,,Festivales (Gazteinformazioa),"43.316777,-1.975626",43.316777,-1.975626,cultura,indoor,moderno
Tabakalera,Donostia / San Sebastián,0.0,,"Plaza de las Cigarreras, 1",,,,Otros,"43.316777,-1.975626",43.316777,-1.975626,cultura,indoor,moderno
Tabakalera,Donostia / San Sebastián,0.0,,"Plaza de las Cigarreras, 1",,,,Curso-taller,"43.316777,-1.975626",43.316777,-1.975626,cultura,indoor,moderno
Tabakalera,Donostia / San Sebastián,0.0,,"Plaza de las Cigarreras, 1",,,,Conferencia,"43.316777,-1.975626",43.316777,-1.975626,cultura,indoor,moderno
Kaxilda,Donostia / San Sebastián,0.0,,"Arroka, 2",,,,Conferencia,"43.314663,-1.982827",43.314663,-1.982827,cultura,indoor,euskaldun
Museo del Hierro Vasco,Legazpi,0.0,,"Mirandaola Parkea. Telleriarte Auzoa, z/g",,,,Otros,"43.054361,-2.333641",43.054361,-2.333641,cultura,indoor,tradicional
Teatro Arriaga,Bilbao,0.0,,"Plaza Arriaga, 1",,,,Otros,"43.2594872108799,-2.92489528656005",43.2594872108799,-2.92489528656005,cultura,indoor,moderno
Conservatorio de Música Juan Crisóstomo de Arriaga,Bilbao,0.0,,"Plaza Ibarrekolanda, 1",,,,Concierto,"43.2745494965149,-2.95626640319824",43.2745494965149,-2.95626640319824,musica_en_vivo,cultura,indoor
Museo del Hierro Vasco,Legazpi,0.0,,"Mirandaola Parkea. Telleriarte Auzoa, z/g",,,,Otros,"43.054361,-2.333641",43.054361,-2.333641,cultura,indoor,tradicional
Museo del Hierro Vasco,Legazpi,0.0,,"Mirandaola Parkea. Telleriarte Auzoa, z/g",,,,Otros,"43.054361,-2.333641",43.054361,-2.333641,cultura,indoor,tradicional
Sala BBK,Bilbao,0.0,,"Gran Vía, 19-21",,,,Proyección audiovisual,"43.262018,-2.930798",43.262018,-2.930798,cultura,indoor,moderno
Sala BBK,Bilbao,0.0,,"Gran Vía, 19-21",,,,Proyección audiovisual,"43.262018,-2.930798",43.262018,-2.930798,cultura,indoor,moderno
Sala BBK,Bilbao,0.0,,"Gran Vía, 19-21",,,,Concierto,"43.262018,-2.930798",43.262018,-2.930798,musica_en_vivo,cultura,indoor
Kareaga Gizarte Etxea,Basauri,0.0,,"Karmelo Torre, s/n (El Calero)",,,,Teatro,"43.237918531179,-2.88506984710693",43.237918531179,-2.88506984710693,cultura,indoor,animado
Gasteizko Gaztetxea,Vitoria-Gasteiz,0.0,,"Frai Zakarias, z/g",,,,Conferencia,"42.847852,-2.672286",42.847852,-2.672286,cultura,indoor,euskaldun
BIRA Kulturgunea,Bilbao,0.0,,"Calle Ronda, 2",,,,Conferencia,"43.25594,-2.922487",43.25594,-2.922487,cultura,indoor,euskaldun
Social Antzokia,Basauri,0.0,,"Nagusia, 2",,,,Teatro,"43.2352922573768,-2.88942575454711",43.2352922573768,-2.88942575454711,cultura,indoor,animado
Social Antzokia,Basauri,0.0,,"Nagusia, 2",,,,Teatro,"43.2352922573768,-2.88942575454711",43.2352922573768,-2.88942575454711,cultura,indoor,animado
Social Antzokia,Basauri,0.0,,"Nagusia, 2",,,,Teatro,"43.2352922573768,-2.88942575454711",43.2352922573768,-2.88942575454711,cultura,indoor,euskaldun
Sondikako Kultur Etxea,Sondika,0.0,,"Cestero, 1",,,,Teatro,"43.29666742335,-2.92343616485595",43.29666742335,-2.92343616485595,cultura,indoor,euskaldun
Social Antzokia,Basauri,0.0,,"Nagusia, 2",,,,Teatro,"43.2352922573768,-2.88942575454711",43.2352922573768,-2.88942575454711,cultura,indoor,euskaldun
Social Antzokia,Basauri,0.0,,"Nagusia, 2",,,,Teatro,"43.2352922573768,-2.88942575454711",43.2352922573768,-2.88942575454711,cultura,indoor,euskaldun
Social Antzokia,Basauri,0.0,,"Nagusia, 2",,,,Concierto,"43.2352922573768,-2.88942575454711",43.2352922573768,-2.88942575454711,cultura,musica_en_vivo,indoor
Social Antzokia,Basauri,0.0,,"Nagusia, 2",,,,Concierto,"43.2352922573768,-2.88942575454711",43.2352922573768,-2.88942575454711,cultura,musica_en_vivo,indoor
Social Antzokia,Basauri,0.0,,"Nagusia, 2",,,,Teatro,"43.2352922573768,-2.88942575454711",43.2352922573768,-2.88942575454711,cultura,indoor,euskaldun
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Danza,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,deporte,indoor
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,moderno
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,moderno
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,moderno
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,moderno
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,moderno
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Gazteszena,Donostia / San Sebastián,0.0,,"Dk. Baztan, 21",,,,Teatro,"43.319321,-1.968741",43.319321,-1.968741,cultura,indoor,euskaldun
Centro Cultural Intxaurrondo,Donostia / San Sebastián,0.0,,"Félix Gabilondo, 1",,,,Concierto,"43.313853,-1.953064",43.313853,-1.953064,cultura,musica_en_vivo,indoor
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,tradicional
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Concierto,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,musica_en_vivo,indoor
